id,x,y
5253,894.0,2388.0
5254,654.0,2388.0
5255,424.0,2388.0
5256,484.0,2388.0
5257,500.0,2388.0
5258,876.0,2388.0
5259,341.0,2388.0
5260,659.0,2387.0
5261,346.0,2387.0
5262,879.0,2386.0
5263,422.0,2386.0
5264,420.0,2386.0
5265,465.0,2385.0
5266,416.0,2385.0
5267,653.0,2385.0
5268,346.0,2384.0
5269,386.0,2384.0
5270,475.0,2384.0
5271,314.0,2384.0
5272,691.0,2384.0
5273,484.0,2383.0
5274,387.0,2382.0
5275,464.0,2382.0
5276,387.0,2381.0
5277,694.0,2381.0
5278,823.0,2381.0
5279,464.0,2381.0
5280,594.0,2380.0
5281,591.0,2380.0
5282,589.0,2380.0
5283,475.0,2379.0
5284,481.0,2379.0
5285,594.0,2378.0
5286,417.0,2378.0
5287,422.0,2378.0
5288,590.0,2378.0
5289,592.0,2378.0
5290,352.0,2378.0
5291,389.0,2377.0
5292,390.0,2377.0
5293,590.0,2377.0
5294,640.0,2377.0
5295,461.0,2377.0
5296,464.0,2377.0
5297,475.0,2377.0
5298,394.0,2377.0
5299,481.0,2377.0
5300,472.0,2376.0
5301,455.0,2376.0
5302,998.0,2376.0
5303,593.0,2376.0
5304,591.0,2375.0
5305,591.0,2375.0
5306,591.0,2375.0
5307,417.0,2375.0
5308,458.0,2374.0
5309,459.0,2374.0
5310,463.0,2374.0
5311,950.0,2374.0
5312,593.0,2374.0
5313,565.0,2373.0
5314,357.0,2373.0
5315,404.0,2373.0
5316,457.0,2373.0
5317,592.0,2373.0
5318,593.0,2372.0
5319,358.0,2372.0
5320,464.0,2372.0
5321,466.0,2372.0
5322,470.0,2372.0
5323,471.0,2372.0
5324,476.0,2371.0
5325,392.0,2371.0
5326,461.0,2371.0
5327,471.0,2371.0
5328,423.0,2371.0
5329,591.0,2371.0
5330,588.0,2371.0
5331,471.0,2371.0
5332,453.0,2371.0
5333,592.0,2371.0
5334,460.0,2370.0
5335,358.0,2370.0
5336,390.0,2370.0
5337,355.0,2370.0
5338,367.0,2370.0
5339,362.0,2370.0
5340,369.0,2369.0
5341,455.0,2369.0
5342,363.0,2369.0
5343,363.0,2368.0
5344,425.0,2368.0
5345,364.0,2368.0
5346,450.0,2368.0
5347,365.0,2367.0
5348,446.0,2367.0
5349,683.0,2366.0
5350,446.0,2366.0
5351,434.0,2366.0
5352,443.0,2365.0
5353,443.0,2365.0
5354,695.0,2365.0
5355,645.0,2365.0
5356,425.0,2365.0
5357,631.0,2364.0
5358,672.0,2363.0
5359,439.0,2362.0
5360,365.0,2361.0
5361,503.0,2361.0
5362,955.0,2360.0
5363,435.0,2359.0
5364,434.0,2359.0
5365,436.0,2357.0
5366,449.0,2357.0
5367,1024.0,2357.0
5368,524.0,2357.0
5369,525.0,2356.0
5370,399.0,2356.0
5371,399.0,2356.0
5372,432.0,2356.0
5373,425.0,2356.0
5374,436.0,2356.0
5375,392.0,2356.0
5376,597.0,2355.0
5377,590.0,2355.0
5378,588.0,2355.0
5379,432.0,2354.0
5380,439.0,2354.0
5381,598.0,2354.0
5382,427.0,2354.0
5383,426.0,2354.0
5384,615.0,2354.0
5385,431.0,2353.0
5386,601.0,2353.0
5387,432.0,2353.0
5388,598.0,2353.0
5389,425.0,2353.0
5390,597.0,2353.0
5391,433.0,2353.0
5392,372.0,2352.0
5393,433.0,2351.0
5394,423.0,2351.0
5395,542.0,2351.0
5396,430.0,2351.0
5397,430.0,2351.0
5398,425.0,2351.0
5399,426.0,2351.0
5400,433.0,2350.0
5401,362.0,2350.0
5402,418.0,2350.0
5403,419.0,2350.0
5404,598.0,2350.0
5405,598.0,2350.0
5406,574.0,2349.0
5407,436.0,2349.0
5408,590.0,2349.0
5409,594.0,2349.0
5410,382.0,2349.0
5411,435.0,2349.0
5412,423.0,2348.0
5413,425.0,2348.0
5414,430.0,2348.0
5415,425.0,2348.0
5416,424.0,2348.0
5417,426.0,2348.0
5418,421.0,2348.0
5419,423.0,2348.0
5420,598.0,2348.0
5421,434.0,2348.0
5422,430.0,2348.0
5423,381.0,2348.0
5424,372.0,2348.0
5425,370.0,2347.0
5426,424.0,2347.0
5427,425.0,2347.0
5428,425.0,2347.0
5429,594.0,2347.0
5430,430.0,2347.0
5431,435.0,2347.0
5432,442.0,2347.0
5433,445.0,2347.0
5434,425.0,2347.0
5435,576.0,2347.0
5436,424.0,2346.0
5437,425.0,2346.0
5438,653.0,2346.0
5439,589.0,2346.0
5440,326.0,2346.0
5441,429.0,2345.0
5442,373.0,2345.0
5443,430.0,2345.0
5444,450.0,2345.0
5445,598.0,2344.0
5446,450.0,2344.0
5447,433.0,2344.0
5448,450.0,2344.0
5449,719.0,2344.0
5450,446.0,2344.0
5451,720.0,2343.0
5452,375.0,2343.0
5453,725.0,2343.0
5454,429.0,2343.0
5455,437.0,2343.0
5456,434.0,2342.0
5457,438.0,2341.0
5458,723.0,2341.0
5459,435.0,2341.0
5460,578.0,2340.0
5461,598.0,2340.0
5462,430.0,2340.0
5463,574.0,2339.0
5464,582.0,2339.0
5465,578.0,2339.0
5466,589.0,2339.0
5467,591.0,2339.0
5468,598.0,2339.0
5469,430.0,2338.0
5470,447.0,2338.0
5471,961.0,2337.0
5472,467.0,2337.0
5473,469.0,2337.0
5474,448.0,2336.0
5475,596.0,2336.0
5476,367.0,2336.0
5477,490.0,2335.0
5478,457.0,2335.0
5479,368.0,2335.0
5480,464.0,2335.0
5481,489.0,2334.0
5482,423.0,2334.0
5483,476.0,2334.0
5484,479.0,2334.0
5485,585.0,2334.0
5486,450.0,2334.0
5487,371.0,2334.0
5488,513.0,2334.0
5489,476.0,2333.0
5490,424.0,2333.0
5491,447.0,2333.0
5492,598.0,2333.0
5493,596.0,2333.0
5494,592.0,2333.0
5495,581.0,2333.0
5496,585.0,2333.0
5497,588.0,2333.0
5498,586.0,2333.0
5499,587.0,2333.0
5500,376.0,2333.0
5501,587.0,2333.0
5502,513.0,2333.0
5503,480.0,2333.0
5504,474.0,2332.0
5505,445.0,2332.0
5506,489.0,2332.0
5507,445.0,2332.0
5508,478.0,2332.0
5509,445.0,2332.0
5510,422.0,2332.0
5511,480.0,2332.0
5512,436.0,2332.0
5513,423.0,2332.0
5514,470.0,2332.0
5515,499.0,2332.0
5516,488.0,2332.0
5517,480.0,2331.0
5518,465.0,2331.0
5519,495.0,2331.0
5520,447.0,2331.0
5521,598.0,2330.0
5522,463.0,2330.0
5523,596.0,2330.0
5524,512.0,2330.0
5525,503.0,2330.0
5526,729.0,2330.0
5527,498.0,2330.0
5528,598.0,2330.0
5529,592.0,2330.0
5530,596.0,2330.0
5531,598.0,2329.0
5532,364.0,2329.0
5533,503.0,2329.0
5534,516.0,2329.0
5535,487.0,2329.0
5536,512.0,2329.0
5537,408.0,2329.0
5538,590.0,2329.0
5539,457.0,2328.0
5540,511.0,2328.0
5541,412.0,2328.0
5542,588.0,2328.0
5543,447.0,2328.0
5544,487.0,2328.0
5545,601.0,2328.0
5546,367.0,2327.0
5547,587.0,2327.0
5548,478.0,2327.0
5549,583.0,2327.0
5550,599.0,2327.0
5551,750.0,2326.0
5552,464.0,2326.0
5553,464.0,2326.0
5554,762.0,2326.0
5555,462.0,2326.0
5556,462.0,2326.0
5557,464.0,2326.0
5558,464.0,2326.0
5559,459.0,2326.0
5560,463.0,2326.0
5561,463.0,2325.0
5562,464.0,2325.0
5563,750.0,2325.0
5564,460.0,2325.0
5565,372.0,2325.0
5566,754.0,2325.0
5567,464.0,2325.0
5568,458.0,2325.0
5569,462.0,2325.0
5570,463.0,2325.0
5571,464.0,2325.0
5572,464.0,2325.0
5573,578.0,2325.0
5574,753.0,2325.0
5575,463.0,2325.0
5576,472.0,2325.0
5577,459.0,2325.0
5578,464.0,2325.0
5579,603.0,2325.0
5580,463.0,2325.0
5581,459.0,2325.0
5582,591.0,2325.0
5583,461.0,2324.0
5584,461.0,2324.0
5585,379.0,2324.0
5586,595.0,2324.0
5587,600.0,2324.0
5588,595.0,2324.0
5589,594.0,2324.0
5590,461.0,2324.0
5591,461.0,2324.0
5592,410.0,2324.0
5593,460.0,2324.0
5594,592.0,2324.0
5595,461.0,2324.0
5596,591.0,2324.0
5597,750.0,2324.0
5598,460.0,2323.0
5599,471.0,2323.0
5600,747.0,2323.0
5601,408.0,2323.0
5602,410.0,2323.0
5603,381.0,2323.0
5604,514.0,2323.0
5605,481.0,2323.0
5606,522.0,2323.0
5607,472.0,2323.0
5608,601.0,2323.0
5609,460.0,2322.0
5610,463.0,2322.0
5611,412.0,2322.0
5612,589.0,2322.0
5613,596.0,2321.0
5614,595.0,2321.0
5615,595.0,2321.0
5616,397.0,2321.0
5617,412.0,2321.0
5618,601.0,2321.0
5619,477.0,2321.0
5620,969.0,2321.0
5621,514.0,2321.0
5622,593.0,2321.0
5623,593.0,2321.0
5624,592.0,2321.0
5625,588.0,2321.0
5626,591.0,2320.0
5627,596.0,2320.0
5628,384.0,2320.0
5629,459.0,2320.0
5630,598.0,2320.0
5631,655.0,2320.0
5632,605.0,2320.0
5633,380.0,2320.0
5634,598.0,2320.0
5635,589.0,2320.0
5636,423.0,2319.0
5637,596.0,2319.0
5638,596.0,2319.0
5639,602.0,2319.0
5640,409.0,2319.0
5641,409.0,2319.0
5642,593.0,2319.0
5643,682.0,2319.0
5644,465.0,2319.0
5645,593.0,2319.0
5646,409.0,2319.0
5647,405.0,2319.0
5648,409.0,2319.0
5649,593.0,2319.0
5650,413.0,2319.0
5651,591.0,2318.0
5652,413.0,2318.0
5653,413.0,2318.0
5654,394.0,2318.0
5655,602.0,2318.0
5656,409.0,2318.0
5657,409.0,2318.0
5658,589.0,2318.0
5659,409.0,2318.0
5660,400.0,2318.0
5661,404.0,2317.0
5662,403.0,2317.0
5663,403.0,2317.0
5664,467.0,2317.0
5665,404.0,2317.0
5666,403.0,2317.0
5667,581.0,2317.0
5668,459.0,2317.0
5669,459.0,2317.0
5670,523.0,2317.0
5671,522.0,2317.0
5672,414.0,2316.0
5673,414.0,2316.0
5674,404.0,2316.0
5675,411.0,2316.0
5676,409.0,2316.0
5677,407.0,2316.0
5678,485.0,2316.0
5679,407.0,2316.0
5680,407.0,2316.0
5681,409.0,2316.0
5682,453.0,2316.0
5683,738.0,2315.0
5684,524.0,2315.0
5685,522.0,2315.0
5686,459.0,2315.0
5687,516.0,2315.0
5688,458.0,2315.0
5689,407.0,2315.0
5690,406.0,2314.0
5691,405.0,2314.0
5692,944.0,2314.0
5693,414.0,2314.0
5694,458.0,2314.0
5695,611.0,2313.0
5696,609.0,2313.0
5697,457.0,2313.0
5698,458.0,2313.0
5699,604.0,2313.0
5700,419.0,2313.0
5701,380.0,2313.0
5702,452.0,2312.0
5703,417.0,2312.0
5704,598.0,2312.0
5705,458.0,2312.0
5706,1087.0,2312.0
5707,416.0,2312.0
5708,417.0,2312.0
5709,415.0,2312.0
5710,433.0,2312.0
5711,417.0,2312.0
5712,416.0,2312.0
5713,453.0,2312.0
5714,593.0,2312.0
5715,457.0,2312.0
5716,415.0,2312.0
5717,593.0,2311.0
5718,453.0,2311.0
5719,449.0,2311.0
5720,449.0,2311.0
5721,448.0,2311.0
5722,448.0,2311.0
5723,448.0,2311.0
5724,449.0,2311.0
5725,443.0,2311.0
5726,973.0,2311.0
5727,449.0,2311.0
5728,448.0,2311.0
5729,731.0,2311.0
5730,544.0,2310.0
5731,543.0,2310.0
5732,535.0,2310.0
5733,532.0,2310.0
5734,416.0,2310.0
5735,374.0,2310.0
5736,418.0,2310.0
5737,374.0,2310.0
5738,973.0,2310.0
5739,416.0,2310.0
5740,600.0,2309.0
5741,604.0,2309.0
5742,418.0,2309.0
5743,597.0,2309.0
5744,437.0,2308.0
5745,420.0,2308.0
5746,380.0,2308.0
5747,416.0,2308.0
5748,741.0,2308.0
5749,381.0,2308.0
5750,599.0,2307.0
5751,391.0,2307.0
5752,425.0,2307.0
5753,422.0,2307.0
5754,421.0,2307.0
5755,419.0,2307.0
5756,417.0,2306.0
5757,417.0,2306.0
5758,914.0,2306.0
5759,605.0,2305.0
5760,594.0,2305.0
5761,432.0,2305.0
5762,425.0,2304.0
5763,878.0,2304.0
5764,598.0,2304.0
5765,596.0,2304.0
5766,594.0,2304.0
5767,423.0,2304.0
5768,421.0,2304.0
5769,420.0,2304.0
5770,428.0,2303.0
5771,418.0,2303.0
5772,430.0,2303.0
5773,881.0,2303.0
5774,879.0,2303.0
5775,610.0,2303.0
5776,424.0,2302.0
5777,385.0,2301.0
5778,423.0,2301.0
5779,605.0,2301.0
5780,419.0,2300.0
5781,605.0,2300.0
5782,421.0,2300.0
5783,419.0,2300.0
5784,419.0,2300.0
5785,421.0,2300.0
5786,421.0,2299.0
5787,419.0,2299.0
5788,423.0,2299.0
5789,424.0,2299.0
5790,599.0,2299.0
5791,592.0,2299.0
5792,608.0,2299.0
5793,602.0,2299.0
5794,605.0,2299.0
5795,605.0,2299.0
5796,595.0,2299.0
5797,417.0,2299.0
5798,386.0,2299.0
5799,425.0,2299.0
5800,605.0,2299.0
5801,423.0,2299.0
5802,423.0,2299.0
5803,705.0,2299.0
5804,800.0,2299.0
5805,417.0,2299.0
5806,605.0,2299.0
5807,424.0,2299.0
5808,434.0,2299.0
5809,416.0,2298.0
5810,906.0,2298.0
5811,605.0,2298.0
5812,418.0,2298.0
5813,417.0,2298.0
5814,605.0,2298.0
5815,425.0,2298.0
5816,425.0,2298.0
5817,426.0,2298.0
5818,599.0,2298.0
5819,1080.0,2298.0
5820,806.0,2298.0
5821,409.0,2298.0
5822,405.0,2298.0
5823,419.0,2298.0
5824,900.0,2298.0
5825,425.0,2298.0
5826,420.0,2297.0
5827,889.0,2297.0
5828,407.0,2297.0
5829,762.0,2297.0
5830,980.0,2297.0
5831,422.0,2297.0
5832,419.0,2297.0
5833,423.0,2297.0
5834,607.0,2297.0
5835,599.0,2297.0
5836,605.0,2297.0
5837,602.0,2297.0
5838,423.0,2297.0
5839,591.0,2297.0
5840,471.0,2297.0
5841,424.0,2297.0
5842,543.0,2297.0
5843,426.0,2297.0
5844,435.0,2297.0
5845,426.0,2296.0
5846,420.0,2296.0
5847,426.0,2296.0
5848,406.0,2296.0
5849,426.0,2296.0
5850,415.0,2296.0
5851,426.0,2296.0
5852,416.0,2296.0
5853,643.0,2296.0
5854,421.0,2296.0
5855,608.0,2296.0
5856,397.0,2296.0
5857,399.0,2296.0
5858,428.0,2296.0
5859,419.0,2296.0
5860,419.0,2296.0
5861,397.0,2296.0
5862,423.0,2296.0
5863,429.0,2296.0
5864,397.0,2296.0
5865,419.0,2296.0
5866,419.0,2296.0
5867,422.0,2296.0
5868,429.0,2295.0
5869,396.0,2295.0
5870,396.0,2295.0
5871,395.0,2295.0
5872,838.0,2295.0
5873,391.0,2295.0
5874,420.0,2295.0
5875,388.0,2295.0
5876,416.0,2295.0
5877,420.0,2295.0
5878,396.0,2295.0
5879,396.0,2295.0
5880,395.0,2295.0
5881,421.0,2295.0
5882,432.0,2295.0
5883,426.0,2295.0
5884,425.0,2295.0
5885,432.0,2295.0
5886,419.0,2295.0
5887,424.0,2295.0
5888,421.0,2295.0
5889,401.0,2295.0
5890,490.0,2295.0
5891,483.0,2295.0
5892,425.0,2295.0
5893,425.0,2294.0
5894,422.0,2294.0
5895,643.0,2294.0
5896,425.0,2294.0
5897,546.0,2294.0
5898,432.0,2294.0
5899,399.0,2294.0
5900,422.0,2294.0
5901,643.0,2294.0
5902,612.0,2294.0
5903,398.0,2294.0
5904,611.0,2294.0
5905,608.0,2294.0
5906,605.0,2294.0
5907,602.0,2294.0
5908,599.0,2294.0
5909,417.0,2294.0
5910,423.0,2294.0
5911,609.0,2294.0
5912,425.0,2294.0
5913,399.0,2294.0
5914,643.0,2294.0
5915,425.0,2294.0
5916,396.0,2294.0
5917,401.0,2294.0
5918,425.0,2294.0
5919,401.0,2294.0
5920,400.0,2294.0
5921,396.0,2294.0
5922,396.0,2294.0
5923,396.0,2294.0
5924,401.0,2294.0
5925,400.0,2294.0
5926,401.0,2294.0
5927,610.0,2294.0
5928,656.0,2294.0
5929,593.0,2294.0
5930,402.0,2293.0
5931,401.0,2293.0
5932,400.0,2293.0
5933,399.0,2293.0
5934,400.0,2293.0
5935,591.0,2293.0
5936,400.0,2293.0
5937,399.0,2293.0
5938,401.0,2293.0
5939,591.0,2293.0
5940,590.0,2293.0
5941,418.0,2293.0
5942,396.0,2293.0
5943,401.0,2293.0
5944,396.0,2293.0
5945,401.0,2293.0
5946,396.0,2293.0
5947,593.0,2293.0
5948,402.0,2293.0
5949,400.0,2293.0
5950,396.0,2293.0
5951,396.0,2293.0
5952,401.0,2293.0
5953,645.0,2293.0
5954,396.0,2293.0
5955,400.0,2293.0
5956,592.0,2293.0
5957,400.0,2293.0
5958,402.0,2293.0
5959,400.0,2293.0
5960,385.0,2293.0
5961,400.0,2293.0
5962,419.0,2293.0
5963,436.0,2292.0
5964,399.0,2292.0
5965,396.0,2292.0
5966,396.0,2292.0
5967,388.0,2292.0
5968,392.0,2292.0
5969,667.0,2292.0
5970,400.0,2292.0
5971,402.0,2292.0
5972,396.0,2292.0
5973,399.0,2292.0
5974,396.0,2292.0
5975,396.0,2292.0
5976,396.0,2292.0
5977,392.0,2292.0
5978,401.0,2292.0
5979,400.0,2292.0
5980,396.0,2292.0
5981,396.0,2292.0
5982,399.0,2292.0
5983,422.0,2292.0
5984,401.0,2292.0
5985,861.0,2292.0
5986,667.0,2292.0
5987,439.0,2292.0
5988,608.0,2292.0
5989,609.0,2292.0
5990,400.0,2292.0
5991,605.0,2292.0
5992,602.0,2292.0
5993,671.0,2292.0
5994,597.0,2292.0
5995,599.0,2292.0
5996,422.0,2292.0
5997,392.0,2292.0
5998,392.0,2292.0
5999,610.0,2292.0
6000,401.0,2292.0
6001,397.0,2292.0
6002,396.0,2292.0
6003,402.0,2292.0
6004,396.0,2292.0
6005,439.0,2291.0
6006,860.0,2291.0
6007,397.0,2291.0
6008,396.0,2291.0
6009,388.0,2291.0
6010,402.0,2291.0
6011,400.0,2291.0
6012,385.0,2291.0
6013,419.0,2291.0
6014,422.0,2291.0
6015,396.0,2291.0
6016,396.0,2291.0
6017,396.0,2291.0
6018,402.0,2291.0
6019,402.0,2291.0
6020,430.0,2291.0
6021,402.0,2291.0
6022,397.0,2291.0
6023,474.0,2291.0
6024,419.0,2291.0
6025,397.0,2291.0
6026,674.0,2291.0
6027,401.0,2291.0
6028,398.0,2291.0
6029,396.0,2291.0
6030,401.0,2291.0
6031,401.0,2291.0
6032,396.0,2291.0
6033,392.0,2291.0
6034,396.0,2290.0
6035,429.0,2290.0
6036,397.0,2290.0
6037,422.0,2290.0
6038,397.0,2290.0
6039,397.0,2290.0
6040,422.0,2290.0
6041,396.0,2290.0
6042,398.0,2290.0
6043,673.0,2290.0
6044,396.0,2290.0
6045,397.0,2290.0
6046,398.0,2290.0
6047,400.0,2290.0
6048,430.0,2290.0
6049,432.0,2290.0
6050,388.0,2290.0
6051,392.0,2290.0
6052,396.0,2290.0
6053,397.0,2290.0
6054,400.0,2290.0
6055,402.0,2290.0
6056,386.0,2290.0
6057,470.0,2290.0
6058,432.0,2290.0
6059,858.0,2290.0
6060,396.0,2290.0
6061,392.0,2290.0
6062,515.0,2290.0
6063,401.0,2290.0
6064,422.0,2290.0
6065,391.0,2290.0
6066,422.0,2290.0
6067,386.0,2290.0
6068,396.0,2290.0
6069,396.0,2290.0
6070,857.0,2290.0
6071,396.0,2290.0
6072,397.0,2290.0
6073,397.0,2290.0
6074,397.0,2290.0
6075,469.0,2290.0
6076,431.0,2290.0
6077,399.0,2289.0
6078,397.0,2289.0
6079,399.0,2289.0
6080,399.0,2289.0
6081,431.0,2289.0
6082,567.0,2289.0
6083,855.0,2289.0
6084,399.0,2289.0
6085,585.0,2289.0
6086,402.0,2289.0
6087,669.0,2289.0
6088,855.0,2289.0
6089,428.0,2289.0
6090,401.0,2289.0
6091,389.0,2289.0
6092,399.0,2289.0
6093,399.0,2289.0
6094,387.0,2289.0
6095,397.0,2289.0
6096,574.0,2289.0
6097,397.0,2289.0
6098,572.0,2289.0
6099,396.0,2289.0
6100,394.0,2289.0
6101,571.0,2289.0
6102,401.0,2288.0
6103,401.0,2288.0
6104,401.0,2288.0
6105,843.0,2288.0
6106,567.0,2288.0
6107,427.0,2288.0
6108,850.0,2288.0
6109,643.0,2288.0
6110,850.0,2288.0
6111,437.0,2288.0
6112,583.0,2288.0
6113,850.0,2287.0
6114,564.0,2287.0
6115,617.0,2287.0
6116,663.0,2287.0
6117,426.0,2287.0
6118,577.0,2287.0
6119,571.0,2287.0
6120,564.0,2287.0
6121,567.0,2287.0
6122,562.0,2287.0
6123,559.0,2287.0
6124,402.0,2287.0
6125,851.0,2287.0
6126,773.0,2286.0
6127,402.0,2286.0
6128,401.0,2286.0
6129,850.0,2286.0
6130,401.0,2286.0
6131,400.0,2286.0
6132,399.0,2286.0
6133,560.0,2286.0
6134,397.0,2286.0
6135,397.0,2286.0
6136,396.0,2286.0
6137,670.0,2286.0
6138,402.0,2286.0
6139,401.0,2285.0
6140,402.0,2285.0
6141,391.0,2285.0
6142,391.0,2285.0
6143,546.0,2285.0
6144,402.0,2285.0
6145,545.0,2285.0
6146,551.0,2285.0
6147,435.0,2284.0
6148,557.0,2284.0
6149,404.0,2284.0
6150,574.0,2284.0
6151,579.0,2284.0
6152,571.0,2284.0
6153,570.0,2284.0
6154,577.0,2284.0
6155,567.0,2284.0
6156,563.0,2284.0
6157,564.0,2284.0
6158,546.0,2284.0
6159,399.0,2284.0
6160,399.0,2284.0
6161,656.0,2284.0
6162,435.0,2284.0
6163,435.0,2284.0
6164,464.0,2284.0
6165,399.0,2284.0
6166,388.0,2283.0
6167,387.0,2283.0
6168,384.0,2283.0
6169,889.0,2283.0
6170,656.0,2283.0
6171,394.0,2283.0
6172,649.0,2283.0
6173,398.0,2283.0
6174,648.0,2283.0
6175,652.0,2283.0
6176,398.0,2283.0
6177,395.0,2283.0
6178,395.0,2283.0
6179,394.0,2283.0
6180,644.0,2283.0
6181,396.0,2283.0
6182,395.0,2283.0
6183,388.0,2283.0
6184,396.0,2283.0
6185,624.0,2283.0
6186,395.0,2283.0
6187,567.0,2283.0
6188,570.0,2283.0
6189,435.0,2283.0
6190,405.0,2282.0
6191,624.0,2282.0
6192,564.0,2282.0
6193,517.0,2282.0
6194,435.0,2282.0
6195,442.0,2282.0
6196,435.0,2282.0
6197,567.0,2282.0
6198,570.0,2282.0
6199,567.0,2282.0
6200,435.0,2282.0
6201,512.0,2281.0
6202,480.0,2281.0
6203,391.0,2281.0
6204,392.0,2281.0
6205,867.0,2281.0
6206,392.0,2281.0
6207,392.0,2281.0
6208,550.0,2281.0
6209,439.0,2281.0
6210,871.0,2281.0
6211,392.0,2281.0
6212,521.0,2281.0
6213,393.0,2280.0
6214,388.0,2280.0
6215,874.0,2280.0
6216,437.0,2280.0
6217,393.0,2280.0
6218,400.0,2280.0
6219,503.0,2280.0
6220,433.0,2280.0
6221,872.0,2280.0
6222,388.0,2280.0
6223,433.0,2280.0
6224,644.0,2279.0
6225,782.0,2279.0
6226,571.0,2279.0
6227,567.0,2279.0
6228,564.0,2279.0
6229,390.0,2279.0
6230,390.0,2279.0
6231,390.0,2279.0
6232,629.0,2279.0
6233,448.0,2279.0
6234,388.0,2279.0
6235,401.0,2279.0
6236,388.0,2279.0
6237,391.0,2279.0
6238,397.0,2279.0
6239,399.0,2279.0
6240,390.0,2279.0
6241,383.0,2279.0
6242,388.0,2279.0
6243,500.0,2279.0
6244,758.0,2279.0
6245,390.0,2278.0
6246,388.0,2278.0
6247,388.0,2278.0
6248,389.0,2278.0
6249,574.0,2278.0
6250,388.0,2278.0
6251,388.0,2278.0
6252,388.0,2278.0
6253,389.0,2278.0
6254,399.0,2278.0
6255,503.0,2278.0
6256,501.0,2278.0
6257,448.0,2278.0
6258,469.0,2278.0
6259,500.0,2278.0
6260,509.0,2278.0
6261,467.0,2278.0
6262,514.0,2278.0
6263,501.0,2278.0
6264,509.0,2278.0
6265,483.0,2278.0
6266,650.0,2277.0
6267,384.0,2277.0
6268,477.0,2277.0
6269,388.0,2277.0
6270,574.0,2277.0
6271,571.0,2277.0
6272,457.0,2277.0
6273,460.0,2276.0
6274,459.0,2276.0
6275,459.0,2276.0
6276,656.0,2276.0
6277,459.0,2276.0
6278,399.0,2276.0
6279,439.0,2276.0
6280,457.0,2276.0
6281,447.0,2276.0
6282,452.0,2276.0
6283,446.0,2276.0
6284,453.0,2276.0
6285,389.0,2276.0
6286,451.0,2276.0
6287,451.0,2275.0
6288,453.0,2275.0
6289,447.0,2275.0
6290,447.0,2275.0
6291,452.0,2275.0
6292,447.0,2275.0
6293,567.0,2274.0
6294,583.0,2274.0
6295,388.0,2274.0
6296,508.0,2274.0
6297,441.0,2273.0
6298,753.0,2273.0
6299,456.0,2273.0
6300,855.0,2273.0
6301,455.0,2273.0
6302,456.0,2273.0
6303,455.0,2273.0
6304,455.0,2273.0
6305,455.0,2273.0
6306,644.0,2272.0
6307,455.0,2272.0
6308,385.0,2272.0
6309,452.0,2272.0
6310,650.0,2272.0
6311,451.0,2272.0
6312,656.0,2272.0
6313,637.0,2272.0
6314,449.0,2271.0
6315,457.0,2271.0
6316,979.0,2269.0
6317,650.0,2269.0
6318,867.0,2269.0
6319,989.0,2269.0
6320,507.0,2268.0
6321,399.0,2268.0
6322,643.0,2268.0
6323,644.0,2268.0
6324,645.0,2268.0
6325,453.0,2268.0
6326,642.0,2267.0
6327,1004.0,2267.0
6328,642.0,2267.0
6329,642.0,2267.0
6330,489.0,2267.0
6331,641.0,2267.0
6332,669.0,2267.0
6333,637.0,2267.0
6334,636.0,2267.0
6335,574.0,2267.0
6336,661.0,2267.0
6337,656.0,2267.0
6338,650.0,2267.0
6339,595.0,2267.0
6340,573.0,2267.0
6341,591.0,2267.0
6342,583.0,2267.0
6343,643.0,2267.0
6344,749.0,2267.0
6345,748.0,2267.0
6346,643.0,2266.0
6347,489.0,2266.0
6348,489.0,2266.0
6349,460.0,2266.0
6350,452.0,2266.0
6351,642.0,2266.0
6352,399.0,2266.0
6353,642.0,2266.0
6354,644.0,2266.0
6355,399.0,2266.0
6356,397.0,2266.0
6357,641.0,2266.0
6358,455.0,2266.0
6359,642.0,2265.0
6360,453.0,2265.0
6361,461.0,2265.0
6362,593.0,2265.0
6363,395.0,2265.0
6364,645.0,2263.0
6365,637.0,2263.0
6366,401.0,2263.0
6367,401.0,2263.0
6368,976.0,2263.0
6369,401.0,2263.0
6370,401.0,2263.0
6371,401.0,2262.0
6372,647.0,2262.0
6373,647.0,2262.0
6374,653.0,2262.0
6375,637.0,2261.0
6376,458.0,2261.0
6377,395.0,2261.0
6378,435.0,2261.0
6379,404.0,2261.0
6380,467.0,2260.0
6381,492.0,2260.0
6382,402.0,2260.0
6383,459.0,2260.0
6384,583.0,2260.0
6385,457.0,2260.0
6386,637.0,2259.0
6387,653.0,2259.0
6388,650.0,2259.0
6389,481.0,2259.0
6390,455.0,2259.0
6391,585.0,2258.0
6392,492.0,2258.0
6393,457.0,2258.0
6394,492.0,2258.0
6395,466.0,2258.0
6396,468.0,2257.0
6397,461.0,2256.0
6398,455.0,2256.0
6399,653.0,2256.0
6400,474.0,2256.0
6401,1165.0,2256.0
6402,475.0,2255.0
6403,464.0,2255.0
6404,473.0,2254.0
6405,463.0,2254.0
6406,477.0,2253.0
6407,467.0,2253.0
6408,468.0,2253.0
6409,484.0,2253.0
6410,418.0,2252.0
6411,460.0,2252.0
6412,658.0,2252.0
6413,415.0,2251.0
6414,471.0,2251.0
6415,465.0,2251.0
6416,482.0,2250.0
6417,661.0,2250.0
